"id","product_id","bank_id","title","sub_title","product_sort","banner_img","icon","logo","bg_color","icon_color","campaign_url","kyc_link","click_action","share_image","share_link","share_content","basic_content","documents","video_url","payout_amount","how_to_earn","faq","is_featured","status","remark","status_time","show_on_dashboard","offer_point","is_api","created_at","updated_at"
"273","4","143","InCred Personal Loan","One personal loan for all your needs | Borrow upto ₹10 lakhs","274","advisors/products/banner_img/lCMez6xYFGQKHNYKT7YIK4Rt9M6WoAFk6t1aZHbK.jpg","","advisors/products/logo/o6gT8YEWDusC9T12sx2VW2LDwwdqe5l3CA5EAcTB.jpg",NULL,NULL,"https://pl.incred.com/open-market-sales/landing/1563982499861038P/login","","","products/iVR7cTmGsNGlQPMZcchN6GbkA8rMnJ8oborFJIz8.jpg","https://leads.banksathi.com?h=bjBHcHYwTUFXOWZjZ3haaEs0NXQrUT09","One personal loan for all your needs:

✔️Get loan amount up to Rs. 10 lakhs 
✔️ Loan amount ranging from Rs. 50,000 to Rs. 10 lakhs
✔️Easy and instant
✔️ Maximum Tenure 60 Months

Apply Now:",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","0","0","2023-08-02 15:21:01","2023-09-11 14:52:42"
"274","3","3","Bank of Baroda Vikram Credit Card","Bank of Baroda Vikram Credit Card","275","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=WmltWHJUNFBRa1VaSEIyVlp4M2E3Zz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-02 17:08:40","2023-09-05 14:48:00"
"275","17","1","dummy product","dummy product","276","","","",NULL,NULL,"https://www.banksathi.com","","",NULL,"https://leads.banksathi.com?h=MlA0eW5OMUJmdmdWWE1IWmREQ2ZUZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-02 17:21:12","2023-08-31 12:23:17"
"276","3","3","BOB ICSI Diamond Credit Card","BOB ICSI Diamond Credit Card","277","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=L0hnREROTys3U1BPdXliN3dlbyt2dz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-02 17:54:50","2023-08-31 12:23:17"
"277","3","30","YES First Preferred Credit Card","YES First Preferred Credit Card","278","","","",NULL,NULL,"https://applycc.yesbank.in/YESBankCreditCard?uid=ab279","","",NULL,"https://leads.banksathi.com?h=TXlxcy9pU0pFc2poNWxHTkViU21YUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-02 18:35:08","2023-09-05 14:48:34"
"278","3","30","YES First Business Credit Card","YES First Business Credit Card","279","","","",NULL,NULL,"https://applycc.yesbank.in/YESBankCreditCard?uid=ab279","","",NULL,"https://leads.banksathi.com?h=WnhLU25yQWt3cVFaRC9EdDZyak1wUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-03 11:58:12","2023-08-31 12:23:17"
"279","3","33","RBL Bank Play Credit Card","RBL Bank Play Credit Card","280","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=47&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=UDY1ZTgzM2dZNGFXWjRybFU3SVgwdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-03 15:06:28","2023-08-31 12:23:17"
"280","3","33","RBL Bank Monthly Treats Credit Card","RBL Bank Monthly Treats Credit Card","281","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=47&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=U0YyaFJBN21vdWRWb0sySXNGYWV5QT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-03 15:58:22","2023-09-05 14:49:14"
"281","3","3","BOB Varunah Credit Card","BOB Varunah Credit Card","282","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=Rm5nQmtER25oVlFSU00yY2hVeDRWZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-03 16:29:33","2023-09-04 19:03:53"
"282","3","3","IRCTC BOB Credit Card","IRCTC BOB Credit Card","283","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=dnNwRlR5NnUvL1Iza2N6dVl6OTQvQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-03 16:57:25","2023-09-05 14:49:39"
"283","3","3","Indian Army Yoddha BoB Credit Card","Indian Army Yoddha BoB Credit Card","284","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=dXpvTldFMi9ibU5PY1ErSStnM2ZIdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-04 17:23:47","2023-09-05 14:50:05"
"284","3","3","BOB Easy Credit Card","BOB Easy Credit Card","285","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=dEJ5VXBJRnJ1aDdZekZvTnV3OCtiQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-04 18:29:19","2023-08-31 12:23:17"
"285","3","39","Bajaj DBS Credit Card","Enjoy Multiplied Returns | Get Accelerated Rewards | Earn Assured Cash Points","42","products/Iwj2JQ9XCdYhfrS7Xgf50vsOH8QoLOMkmABjaX6B.png","","advisors/products/logo/PNnKnwrCLxWieTpIvoEp6jakhRqhTcmR0OCUeAtq.png",NULL,NULL,"https://www.bajajfinserv.in/apply-for-dbs-bank-credit-card-online?utm_source=DBS-Banksathi&utm_medium=DBS-Banksathi_{lead_code}","","","products/pJ1CXV3Lr2H3dhcpR398CKiQJsKkZ8uG5lRyPLKv.png","https://leads.banksathi.com?h=M1l1RER6OG9DOW1oWmdGMjRlbWNZUT09","Introducing the Bajaj Finserv DBS Bank SuperCard, a credit card that unlocks doors to the Super Life.

✔️Exciting! Get up to 20,000 welcome bonus Cash Points on your first transaction!

🎁 Assured 2 Cash Points on every ₹200 spent via your SuperCard

✈️Get up to 8 complimentary lounge access at domestic airports.

🛒 Get 5X cash points on groceries, apparel, and home appliances

✔️No annual charges for the first year! Just Rs. 999+GST for renewal in the second year. Join now! 

Apply Now ➡️",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","6","0","2023-08-05 12:49:04","2023-09-11 17:08:38"
"286","3","50","IDFC FIRST Power Rupay Credit Card","Save up to ₹7,000 annually with this credit card, enough to buy you 65+ litres of fuel","31","advisors/products/banner_img/pzAYYbVAy2iQfmzQdfiGARcZAAJtm9ZfLNfx9PHP.png","","advisors/products/logo/Tsd4jG32LsTQaB0w30JX9VIPxxeNmlRU5bMaYCIJ.png",NULL,NULL,"https://www.idfcfirstbank.com/credit-card/ntb-diy/apply?cardType=RPLP&utm_source=Partner&utm_medium=BankSathi&utm_campaign={lead_code}","","","products/UuiOtJ6WHPoJWNlIxUlzATnk3fJrkoYxII3dvJvS.png","https://leads.banksathi.com?h=VVFYeFJXUDJzdEVyZmtIdmo2Zk9BZz09","*FIRST Power Credit Card*
Your preferred ride for a life in the fast lane.

✔️Save up to ₹7,000 annually with this credit card, enough to buy you 65+ litres of fuel

✔️Welcome benefits worth ₹1,400

✔️Never Expiring Rewards

✔️Low & Dynamic Interest rates starting at 9% per annum

✔️0% Interest on ATM Cash Withdrawals until due date

Apply now ➡️",NULL,NULL,NULL,NULL,NULL,NULL,"0","3",NULL,"7","0","0","0","2023-08-07 12:11:29","2023-09-11 17:08:38"
"287","3","28","HSBC Cashback Credit Card","HSBC Cashback Credit Card","286","","","",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=cE83QURidE5JM0F2R1hnSzdHcEk0Zz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-11 18:08:59","2023-08-31 12:23:17"
"288","3","28","HSBC Visa Platinum Credit Card","HSBC Visa Platinum Credit Card","287","","","",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=TTlVME52NHBYbGttZVhpSEY0Yy9Mdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-11 18:58:06","2023-08-31 12:23:17"
"289","3","28","HSBC Smart Value Credit Card","HSBC Smart Value Credit Card","288","","","",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=UW5hY2gwQjIwYlBYakU5SzFESTlJZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-12 12:00:42","2023-08-31 12:23:17"
"290","3","28","HSBC Premier Mastercard Credit Card","HSBC Premier Mastercard Credit Card","289","","","",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=S05RRUttbk5odEpsUFcySHdualoyQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-12 13:21:29","2023-09-05 14:50:34"
"291","3","24","HDFC Bank Diners Club Privilege Credit Card","HDFC Bank Diners Club Privilege Credit Card","290","","","",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?utm_content=DGPI&Channel=DSA&DSACode=XBSN&SMCode=A39836&LGCode=DGPI&LCCode=BSDG003&LC2={lead_code}#nbb","","",NULL,"https://leads.banksathi.com?h=Vm13aWhvQi9yVXNjMFQyNWE5d1ZwUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-12 19:04:14","2023-09-05 14:51:52"
"292","3","30","YES Prosperity Rewards Credit Card","YES Prosperity Rewards Credit Card","291","","","",NULL,NULL,"https://applycc.yesbank.in/YESBankCreditCard?uid=ab279","","",NULL,"https://leads.banksathi.com?h=QkJhb1J0ZGIrME1tYllocTJQMStRQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-14 12:38:12","2023-09-05 14:51:03"
"293","3","24","HDFC Bank Equitas Elegance Credit Card","HDFC Bank Equitas Elegance Credit Card","292","","","",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?utm_content=DGPI&Channel=DSA&DSACode=XBSN&SMCode=A39836&LGCode=DGPI&LCCode=BSDG003&LC2={lead_code}#nbb","","",NULL,"https://leads.banksathi.com?h=R1RmdVludXN1SndFUzBIeDNGZE5IZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-14 16:07:29","2023-08-31 12:23:17"
"294","3","33","RBL Movies and More Credit Card","RBL Movies and More Credit Card","293","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=47&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=Nms0MDZFV0pXbHVxRXQ1eEFBeFljdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-16 10:52:23","2023-08-31 12:23:17"
"295","17","1","Arham Share Demat Account","Access fast & seamless trading experience with various financial features.","294","products/Eh2rLMZlTSBw3qXuQzF6Ao4bYZKjM5auglTWC4oW.jpg","","",NULL,NULL,"https://ekyc.arhamshare.com/?refercode=516c4d3d","","","products/bKitVKTxB2wMaKa5ZJ0RMMv2vGsEGI3queeH7iKp.jpg","","🚀 Unleash Your Investment Potential with Arham Share 📈

💡 Why Opt for Arham Share? 💡
✅ Zero* Account Opening Fees 🆓
✅ Effortless KYC Procedure 📝
✅ Speedy Trades ⚡
✅ Expert Market Know-how 📈📊
✅ Tailored Investment Guidance 💬
✅ Intuitive Mobile App 🖥️
✅ Round-the-clock Customer Help 📞📧

Tap the Link to Create a Demat Account:",NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-21 12:51:25","2023-08-31 12:23:17"
"296","30","155","Stashfin","Stashfin Credit Line Your Superpower to Get Instant Funds","295","products/J3vslt553qLph4qYdufTLfJdddwKeR3HADcuZwHt.jpg","","advisors/products/logo/ed12AqjfPKpfHpfMinjrlEO2GSrHTXSDptGgZlDc.jpg",NULL,NULL,"https://www.stashfin.com/signup?utm_source=marbanksathi01&utm_campaign={lead_code}","","","products/ydkvzMDFeq1ypNrr0tj89nI9luGCpljR9ngMjdan.jpg","https://leads.banksathi.com?h=WmFWRi9nYWZrTlRhOXBCdTBETEhKZz09","Get Instant loan with Stashfin Hassel-free.

✅ Loan up to ₹10,00,000.
✅ Interest rate starts from 11.99% per annum.
✅ Processing fee up to 10% (excluding GST).
✅ Foreclosure options are available after 3 months.",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","5","0","2023-08-22 14:19:42","2023-09-11 14:54:46"
"297","3","37","Federal Bank RuPay Signet Credit Card","Federal Bank RuPay Signet Credit Card","296","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=cFpneVZGYy90RWpWSHlmZ21iUHZMdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-22 18:35:39","2023-09-06 12:34:32"
"298","3","37","Federal Bank Visa Signet Credit","Federal Bank Visa Signet Credit","297","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=K2dvY0ZyZ1Z3MVBEY3h2TkVacFRxQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-22 19:12:19","2023-09-06 12:34:16"
"299","3","37","Federal Bank Visa Imperio Credit Card","Federal Bank Visa Imperio Credit Card","298","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=WUlYMnErRTVReFFGQzJCTFplemprUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-23 15:28:56","2023-09-06 12:33:53"
"300","3","37","Federal Bank Visa Celesta Credit Card","Federal Bank Visa Celesta Credit Card","299","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=KzAxOTJ0aFpFMWQ2YWlnYVhXbUxsQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-23 15:55:45","2023-09-06 12:33:44"
"301","3","31","Standard Chartered Platinum Rewards Credit Card","Standard Chartered Platinum Rewards Credit Card","300","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=Z0xiNTJvQVJucDBnMGQ4VVg0UTVlUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-23 16:18:12","2023-09-04 16:38:51"
"302","3","31","Standard Chartered Smart Credit Card","Standard Chartered Smart Credit Card","301","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=M0Mwa0hlM0JlYzNMZnJYcVYrdVFqQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-23 17:14:19","2023-08-31 12:23:17"
"303","3","24","Swiggy HDFC Bank Credit Card","Enjoy savings of up to 6.8% on an annual expenditure of Rs. 2,10,000","36","advisors/products/banner_img/KOYxh47iu6idHsQgh7kV1Ht21TfgV87Ql3SROS5S.png","","advisors/products/logo/1UryEKbleR5fQGV5gCRf7d8im0V11zZixuMApDJo.jpg",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?CHANNELSOURCE=SWCC&DSACode=XBSN&LGcode=DGPI&LCcode=BSDG003&LC2={lead_code}&SMcode=A39836#nbb","","","products/D8OHMenjfae4lUCZK3C2jP6kkvZLHs5T9rMcMGoo.png","https://leads.banksathi.com?h=cTI4Uk8zZ0RqZHY3Yytvazh1UHJLUT09","The extraordinary benefits of Swiggy HDFC Bank Credit Card:

✔️ 10% cashback on Swiggy: Food, Instamart, Dineout & Genie.
✔️ Get 5% cashback on online expenses across eligible MCCs.
✔️ Earn 1% cashback on other purchases.
✔️ Activate the card for a free 3-month Swiggy One Membership as per RBI guidelines.

Apply Now:",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","0","0","2023-08-23 18:10:31","2023-09-11 17:08:38"
"304","1","30","Yes Bank PROSPERITY CASHBACK PLUS Credit Card","Yes Bank PROSPERITY CASHBACK PLUS Credit Card","302","","","",NULL,NULL,"https://applycc.yesbank.in/YESBankCreditCard?uid=ab279","","",NULL,"https://leads.banksathi.com?h=OUJJQ3dqY0lnMm96RHNkLzNWeGRKdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-23 19:12:43","2023-09-11 12:46:40"
"305","3","33","RBL Blockbuster Credit Card","RBL Blockbuster Credit Card","303","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=47&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=TGxWK0lyVWxEei94NXdlV2RkVTN1Zz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-24 13:18:44","2023-09-05 14:53:07"
"306","3","24","HDFC Bank Swiggy Credit Card","HDFC Bank Swiggy Credit Card","304","","","",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?CHANNELSOURCE=SWCC&DSACode=XBSN&LGcode=DGPI&LCcode=BSDG003&LC2={lead_code}&SMcode=A39836#nbb","","",NULL,"https://leads.banksathi.com?h=ak9oay9RT2QrTHNrdFhGaEhUblRwQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-24 17:04:59","2023-09-05 14:53:32"
"307","3","32","IndusInd Bank Celesta Credit Card","IndusInd Bank Celesta Credit Card","305","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=32&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=Rklna0tTYlBYM3BxYVgyQmwxcU1mZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-24 18:36:10","2023-09-06 12:12:07"
"308","3","32","IndusInd Bank Crest Credit Card","IndusInd Bank Crest Credit Card","306","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=32&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=UURTaW93U0t4aytLcmVVWHVzbHY0UT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-24 19:15:08","2023-09-06 12:11:49"
"309","30","154","Zype","Get approved for a credit limit up to ₹5 lakhs in minutes","307","advisors/products/banner_img/r05IB8zLlNqawTafmRiLFMUCNvrJSkXLXLOWyjFN.png","","advisors/products/logo/INbgxFx625Qbgf6T9KzK6Jf4uPh5ZY3tIgjbEZ8X.jpg",NULL,NULL,"https://zype.sng.link/Bjygt/taxv?_dl=com.zype.mobile&pcn={lead_code}","","","products/CFOvej3YXEZSRdUUjtxwIRtHgOq5z1EJltv7q6QX.jpg","https://leads.banksathi.com?h=QnNyeDV3MHJtOFVaY0V4STZsQm52QT09","The extraordinary benefits of Zype Credit Line:

✔️Get a loan upto ₹5,00,000.
✔️Competitive interest rates from 18%-39% reducing value (average 24%).
✔️Low Processing fee
✔️Flexible tenures
✔️Foreclosure with no extra charge
✔️Simplified process with minimal documentation.

Apply Now :",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","5","0","2023-08-25 11:20:09","2023-09-11 14:53:36"
"310","3","50","IDFC Vistara Credit Card","Discover a world of luxury travel & experiences with Club Vistara IDFC FIRST Credit Card","46","products/a675f6wjIA5PvaFYd0YC2DMpFiVFBve1JTkHSGEa.png","","advisors/products/logo/YqlmUZegB75aT7vVc5X6lqTZKlY909zpmKchInGe.png",NULL,NULL,"https://www.idfcfirstbank.com/credit-card/ntb-diy/apply?cardType=MWVP&utm_source=Partner&utm_medium=BankSathi&utm_campaign={lead_code}","","","products/waNCTYqc63HbDZ2DLLb9edr5SrN0dcNTzhSSvvwq.png","https://leads.banksathi.com?h=ajdibGUrUUgvaDllRysxZ0I2Y3VFUT09","Unleash Your Travel Dreams With Every Swipe💳

✈️ Up to 6 premium economy tickets, plus one upgrade voucher.

🍽️ 3 months complimentary EasyDiner Prime membership.

⛳  Enjoy 12 complimentary golf lessons and 4 complimentary rounds of golf every year.

🎉 Get up to 6000 bonus CV Points on crossing monthly spend milestones in the first 3 months*.

🎂 10 CV Points: On dining spends on your birthday.

Apply now ➡️",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","0","0","2023-08-25 14:34:38","2023-09-11 17:08:38"
"311","3","19","SBI Club Vistara Credit Card PRIME","SBI Club Vistara Credit Card PRIME","308","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=OXpkdExEeXQyTlBSeDFNeDhnVVROUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-25 17:41:25","2023-09-05 14:55:48"
"312","3","3","Bank of Baroda ConQR Credit Card","BOB ConQR Credit Card","309","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=QXNRUnNON3ZIVjZoMU1NSkhYN2NsZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-26 12:55:41","2023-09-05 14:56:13"
"313","3","3","BOB CMA One Credit Card","BOB CMA One Credit Card","310","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=VEpsK0x2OUJjckZ5YjlrT2dLY0dLdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-26 14:43:50","2023-09-05 14:56:42"
"314","3","32","IndusInd Bank Iconia Visa Credit Card","IndusInd Bank Iconia Visa Credit Card","311","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=32&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=S0tOdlhYbXBRcCsrd3dkdTJtbTJjdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-26 15:35:17","2023-09-06 12:12:21"
"315","3","32","IndusInd Bank Indulge Credit Card","IndusInd Bank Indulge Credit Card","312","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=32&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=MEFCd3ZRTmxaWjlEYy84RWF1UHZydz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-26 16:15:39","2023-08-28 00:55:07"
"316","3","32","IndusInd Bank Indulge Credit Card","IndusInd Bank Indulge Credit Card","313","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=32&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=UTR6emFiTlN5cTlUVzdNakFsTnpJQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-26 16:36:49","2023-08-28 00:55:15"
"317","3","24","HDFC Equitas Excite Credit Card","HDFC Equitas Excite Credit Card","314","","","",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?utm_content=DGPI&Channel=DSA&DSACode=XBSN&SMCode=A39836&LGCode=DGPI&LCCode=BSDG003&LC2={lead_code}#nbb","","",NULL,"https://leads.banksathi.com?h=MHZyK2NxL1E3MzdIVjVWR1FBelRxUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-31 11:14:54","2023-09-06 12:24:52"
"318","3","24","6E Rewards-Indigo Credit Card HDFC Bank","6E Rewards-Indigo Credit Card HDFC Bank","315","","","",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?utm_content=DGPI&Channel=DSA&DSACode=XBSN&SMCode=A39836&LGCode=DGPI&LCCode=BSDG003&LC2={lead_code}#nbb","","",NULL,"https://leads.banksathi.com?h=OVduL0tKWDhvMXkxc3JUeWFKcDdLZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-31 12:25:50","2023-09-06 12:24:00"
"319","3","26","ICICI Bank Credit Card","Experience life in the fast lane, with Safety, Flexibility, and Rewards.","37","advisors/products/banner_img/qpmspEnP6hl3f1sOPyF2BnTcp4z2ILUEa6a4hgXH.jpg","","advisors/products/logo/cAr5yW0quo0lyR2ygJWz0ejLhMSgRoF3iUXYrOfb.jpg",NULL,NULL,"https://s1.whistleloop.com/?linkid=9388&offerid=563&publisher_id=1151&parentid=960&sub_id1={lead_code}","","","products/4oVuQjgCGef01ifNtKvukkVi8LbP1z160tqTAFKa.jpg","https://leads.banksathi.com?h=aXRZMllrSVQvL29DMGxqWCtQODVoQT09","*ICICI Bank Credit Card*
The benefits of an ICICI Bank Credit Card:
🌍 Universal payment acceptance.
🎉 Earn Reward Points or cashback for every retail spend made on ICICI Bank Credit Card.
🥳 Enjoy credit free payment days of maximum up to 48 days including the due-date.
⛽ Fuel Surcharge waiver.
🍽️ Exciting discount offers on dine-out and movie tickets.
✈️ VISA lounge access benefits.
🪪 Build a credit history etc.

Apply now ➡️",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","0","0","2023-08-31 14:00:22","2023-09-11 17:08:38"
